"rho","u","v","p","Mach","T","Points:0","Points:1","Points:2"
1.2044,39.269,-1.75e-06,1.0136e+05,0.1144,293.18,-0.69908,-0,0
1.2044,39.277,0.10264,1.0136e+05,0.11443,293.18,-0.69584,0.078589,0
1.2044,39.303,0.20196,1.0136e+05,0.1145,293.18,-0.6862,0.15644,0
1.2044,39.346,0.29451,1.0136e+05,0.11463,293.18,-0.67037,0.23283,0
1.2044,39.402,0.3774,1.0136e+05,0.1148,293.18,-0.64868,0.30713,0
1.2043,39.47,0.44873,1.0135e+05,0.115,293.17,-0.62155,0.37875,0
1.2043,39.545,0.50756,1.0135e+05,0.11522,293.17,-0.58949,0.44723,0
1.2043,39.625,0.55368,1.0135e+05,0.11545,293.17,-0.55302,0.51221,0
1.2042,39.707,0.58746,1.0134e+05,0.11569,293.16,-0.51272,0.5734,0
1.2042,39.789,0.60966,1.0134e+05,0.11594,293.16,-0.46913,0.63065,0
1.2042,39.87,0.62125,1.0133e+05,0.11617,293.16,-0.4228,0.68388,0
1.2041,39.948,0.62328,1.0133e+05,0.1164,293.15,-0.37422,0.73309,0
1.2041,40.022,0.61685,1.0133e+05,0.11662,293.15,-0.32382,0.77831,0
1.2041,40.093,0.60297,1.0132e+05,0.11682,293.15,-0.272,0.81966,0
1.2041,40.159,0.58255,1.0132e+05,0.11701,293.14,-0.21907,0.85724,0
1.204,40.22,0.55637,1.0132e+05,0.11719,293.14,-0.16529,0.89121,0
1.204,40.276,0.5251,1.0131e+05,0.11736,293.14,-0.11089,0.9217,0
1.204,40.328,0.48926,1.0131e+05,0.11751,293.14,-0.056039,0.94885,0
1.204,40.375,0.44924,1.0131e+05,0.11764,293.14,-0.000861,0.9728,0
1.2039,40.417,0.40536,1.013e+05,0.11776,293.13,0.054539,0.99365,0
1.2039,40.455,0.35786,1.013e+05,0.11787,293.13,0.11008,1.0115,0
1.2039,40.487,0.30687,1.013e+05,0.11796,293.13,0.16572,1.0265,0
1.2039,40.514,0.25251,1.013e+05,0.11804,293.13,0.22139,1.0387,0
1.2039,40.536,0.19499,1.013e+05,0.11811,293.13,0.27706,1.0481,0
1.2039,40.552,0.13443,1.013e+05,0.11815,293.13,0.33271,1.0548,0
1.2038,40.561,0.071083,1.0129e+05,0.11818,293.13,0.3883,1.0588,0
1.2038,40.565,0.0053095,1.0129e+05,0.11819,293.13,0.44383,1.0602,0
1.2038,40.561,-0.06251,1.0129e+05,0.11818,293.12,0.49927,1.0589,0
1.2038,40.55,-0.13178,1.0129e+05,0.11815,293.12,0.55461,1.055,0
1.2038,40.532,-0.20178,1.0129e+05,0.1181,293.12,0.60982,1.0484,0
1.2038,40.506,-0.27178,1.0129e+05,0.11802,293.12,0.6649,1.0391,0
1.2038,40.472,-0.34086,1.0129e+05,0.11792,293.13,0.71982,1.027,0
1.2038,40.431,-0.40798,1.0129e+05,0.11781,293.13,0.77454,1.012,0
1.2039,40.382,-0.47209,1.013e+05,0.11766,293.13,0.82904,0.99418,0
1.2039,40.326,-0.53207,1.013e+05,0.1175,293.13,0.88327,0.97328,0
1.2039,40.263,-0.58676,1.013e+05,0.11732,293.13,0.93717,0.94921,0
1.2039,40.193,-0.63498,1.013e+05,0.11712,293.13,0.99066,0.92184,0
1.2039,40.119,-0.67546,1.013e+05,0.11691,293.14,1.0437,0.891,0
1.2039,40.041,-0.70692,1.0131e+05,0.11668,293.14,1.096,0.8565,0
1.204,39.961,-0.72803,1.0131e+05,0.11645,293.14,1.1477,0.81812,0
1.204,39.88,-0.73741,1.0131e+05,0.11621,293.14,1.1983,0.77562,0
1.204,39.8,-0.73382,1.0132e+05,0.11598,293.15,1.2478,0.72874,0
1.2041,39.724,-0.71603,1.0132e+05,0.11575,293.15,1.2957,0.67722,0
1.2041,39.655,-0.68297,1.0133e+05,0.11555,293.16,1.3416,0.62081,0
1.2041,39.597,-0.63405,1.0133e+05,0.11538,293.16,1.3849,0.55929,0
1.2042,39.552,-0.56916,1.0134e+05,0.11524,293.16,1.4251,0.49255,0
1.2042,39.526,-0.4891,1.0134e+05,0.11516,293.17,1.4613,0.4206,0
1.2042,39.523,-0.39574,1.0134e+05,0.11515,293.18,1.4926,0.34367,0
1.2043,39.551,-0.29224,1.0135e+05,0.11523,293.18,1.5183,0.26225,0
1.2043,39.627,-0.18365,1.0135e+05,0.11545,293.19,1.5375,0.17705,0
1.2041,39.837,-0.079244,1.0136e+05,0.11605,293.24,1.5495,0.089138,0
1.204,39.993,1.5004e-06,1.0136e+05,0.11649,293.28,1.5536,0,0
1.204,39.993,0.029627,1.0136e+05,0.11649,293.28,1.5495,-0.089138,0
1.2042,39.775,0.084468,1.0135e+05,0.11588,293.19,1.675,-0.098388,0
1.2042,39.724,0.12452,1.0135e+05,0.11573,293.18,1.6634,-0.19553,0
1.2042,39.647,0.20556,1.0134e+05,0.11551,293.17,1.6447,-0.29012,0
1.2042,39.61,0.28582,1.0134e+05,0.1154,293.17,1.6196,-0.38121,0
1.2042,39.601,0.36076,1.0134e+05,0.11538,293.16,1.5885,-0.46809,0
1.2042,39.613,0.42714,1.0133e+05,0.11542,293.16,1.5522,-0.55024,0
1.2041,39.643,0.48262,1.0133e+05,0.11551,293.16,1.5114,-0.62736,0
1.2041,39.688,0.52585,1.0133e+05,0.11564,293.15,1.4667,-0.69934,0
1.2041,39.742,0.55636,1.0132e+05,0.1158,293.15,1.4187,-0.76618,0
1.2041,39.805,0.57414,1.0132e+05,0.11598,293.15,1.3679,-0.82797,0
1.204,39.872,0.57976,1.0132e+05,0.11618,293.14,1.3146,-0.88485,0
1.204,39.94,0.57423,1.0131e+05,0.11638,293.14,1.2593,-0.93698,0
1.204,40.009,0.5586,1.0131e+05,0.11658,293.14,1.2022,-0.98454,0
1.204,40.075,0.53411,1.0131e+05,0.11677,293.14,1.1436,-1.0277,0
1.2039,40.138,0.50202,1.0131e+05,0.11695,293.14,1.0837,-1.0665,0
1.2039,40.196,0.46346,1.0131e+05,0.11712,293.14,1.0226,-1.1013,0
1.2039,40.248,0.41967,1.013e+05,0.11727,293.13,0.96051,-1.132,0
1.2039,40.295,0.37175,1.013e+05,0.11741,293.13,0.89761,-1.1589,0
1.2039,40.335,0.32067,1.013e+05,0.11752,293.13,0.83401,-1.1819,0
1.2039,40.368,0.26744,1.013e+05,0.11762,293.13,0.76983,-1.2013,0
1.2039,40.395,0.21295,1.013e+05,0.11769,293.13,0.70518,-1.217,0
1.2039,40.415,0.15793,1.013e+05,0.11775,293.13,0.64014,-1.2291,0
1.2039,40.429,0.1031,1.013e+05,0.11779,293.13,0.57482,-1.2377,0
1.2039,40.437,0.049011,1.013e+05,0.11782,293.13,0.50931,-1.2429,0
1.2039,40.439,-0.0038583,1.013e+05,0.11782,293.13,0.44367,-1.2445,0
1.2039,40.436,-0.055101,1.013e+05,0.11781,293.13,0.378,-1.2427,0
1.2039,40.427,-0.10444,1.013e+05,0.11779,293.13,0.31238,-1.2375,0
1.2039,40.414,-0.15165,1.013e+05,0.11775,293.13,0.24688,-1.2288,0
1.2039,40.396,-0.19654,1.0131e+05,0.1177,293.13,0.18159,-1.2167,0
1.204,40.374,-0.23901,1.0131e+05,0.11763,293.14,0.11659,-1.2011,0
1.204,40.348,-0.27892,1.0131e+05,0.11756,293.14,0.051977,-1.1819,0
1.204,40.318,-0.3161,1.0131e+05,0.11747,293.14,-0.012157,-1.1592,0
1.204,40.284,-0.35042,1.0131e+05,0.11737,293.14,-0.075705,-1.1329,0
1.204,40.246,-0.38168,1.0131e+05,0.11726,293.14,-0.13855,-1.1028,0
1.204,40.204,-0.40961,1.0132e+05,0.11714,293.14,-0.20055,-1.069,0
1.2041,40.159,-0.43386,1.0132e+05,0.11701,293.14,-0.26156,-1.0313,0
1.2041,40.11,-0.45399,1.0132e+05,0.11687,293.15,-0.32139,-0.98973,0
1.2041,40.058,-0.46949,1.0132e+05,0.11671,293.15,-0.37982,-0.94406,0
1.2041,40.002,-0.47976,1.0133e+05,0.11655,293.15,-0.43659,-0.89427,0
1.2041,39.943,-0.48412,1.0133e+05,0.11638,293.15,-0.49139,-0.84028,0
1.2042,39.882,-0.4818,1.0133e+05,0.1162,293.16,-0.54386,-0.78204,0
1.2042,39.819,-0.47202,1.0134e+05,0.11602,293.16,-0.59361,-0.71955,0
1.2042,39.755,-0.45401,1.0134e+05,0.11583,293.16,-0.64016,-0.65285,0
1.2043,39.692,-0.4271,1.0134e+05,0.11565,293.16,-0.68302,-0.58204,0
1.2043,39.631,-0.39079,1.0135e+05,0.11547,293.17,-0.72165,-0.50733,0
1.2043,39.573,-0.34489,1.0135e+05,0.1153,293.17,-0.75552,-0.429,0
1.2043,39.522,-0.28962,1.0135e+05,0.11514,293.17,-0.7841,-0.34744,0
1.2043,39.479,-0.22574,1.0135e+05,0.11502,293.17,-0.80692,-0.26314,0
1.2044,39.446,-0.1547,1.0135e+05,0.11492,293.17,-0.82354,-0.17667,0
1.2044,39.427,-0.078603,1.0136e+05,0.11486,293.18,-0.83366,-0.088717,0
1.2044,39.42,-5.0012e-07,1.0136e+05,0.11484,293.18,-0.83705,-0,0
1.2044,39.427,0.078603,1.0136e+05,0.11486,293.18,-0.83366,0.088717,0
1.2044,39.446,0.1547,1.0135e+05,0.11492,293.17,-0.82354,0.17667,0
1.2043,39.479,0.22574,1.0135e+05,0.11502,293.17,-0.80692,0.26314,0
1.2043,39.522,0.28962,1.0135e+05,0.11514,293.17,-0.7841,0.34744,0
1.2043,39.573,0.34489,1.0135e+05,0.1153,293.17,-0.75552,0.429,0
1.2043,39.631,0.39079,1.0135e+05,0.11547,293.17,-0.72165,0.50733,0
1.2043,39.692,0.4271,1.0134e+05,0.11565,293.16,-0.68302,0.58204,0
1.2042,39.755,0.45401,1.0134e+05,0.11583,293.16,-0.64016,0.65285,0
1.2042,39.819,0.47202,1.0134e+05,0.11602,293.16,-0.59361,0.71955,0
1.2042,39.882,0.4818,1.0133e+05,0.1162,293.16,-0.54386,0.78204,0
1.2041,39.943,0.48412,1.0133e+05,0.11638,293.15,-0.49139,0.84028,0
1.2041,40.002,0.47977,1.0133e+05,0.11655,293.15,-0.43659,0.89427,0
1.2041,40.058,0.4695,1.0132e+05,0.11671,293.15,-0.37982,0.94406,0
1.2041,40.11,0.454,1.0132e+05,0.11687,293.15,-0.32139,0.98973,0
1.2041,40.159,0.43387,1.0132e+05,0.11701,293.14,-0.26156,1.0313,0
1.204,40.204,0.40962,1.0132e+05,0.11714,293.14,-0.20055,1.069,0
1.204,40.246,0.38169,1.0131e+05,0.11726,293.14,-0.13855,1.1028,0
1.204,40.284,0.35043,1.0131e+05,0.11737,293.14,-0.075705,1.1329,0
1.204,40.318,0.31611,1.0131e+05,0.11747,293.14,-0.012157,1.1592,0
1.204,40.348,0.27893,1.0131e+05,0.11756,293.14,0.051977,1.1819,0
1.204,40.374,0.23901,1.0131e+05,0.11763,293.14,0.11659,1.2011,0
1.2039,40.396,0.19655,1.0131e+05,0.1177,293.13,0.18159,1.2167,0
1.2039,40.414,0.15166,1.013e+05,0.11775,293.13,0.24688,1.2288,0
1.2039,40.427,0.10445,1.013e+05,0.11779,293.13,0.31238,1.2375,0
1.2039,40.436,0.05511,1.013e+05,0.11781,293.13,0.378,1.2427,0
1.2039,40.439,0.0038667,1.013e+05,0.11782,293.13,0.44367,1.2445,0
1.2039,40.437,-0.049002,1.013e+05,0.11782,293.13,0.50931,1.2429,0
1.2039,40.429,-0.10309,1.013e+05,0.11779,293.13,0.57482,1.2377,0
1.2039,40.415,-0.15792,1.013e+05,0.11775,293.13,0.64014,1.2291,0
1.2039,40.395,-0.21294,1.013e+05,0.11769,293.13,0.70518,1.217,0
1.2039,40.368,-0.26743,1.013e+05,0.11762,293.13,0.76983,1.2013,0
1.2039,40.335,-0.32066,1.013e+05,0.11752,293.13,0.83401,1.1819,0
1.2039,40.295,-0.37174,1.013e+05,0.11741,293.13,0.89761,1.1589,0
1.2039,40.248,-0.41966,1.013e+05,0.11727,293.13,0.96051,1.132,0
1.2039,40.196,-0.46345,1.0131e+05,0.11712,293.14,1.0226,1.1013,0
1.2039,40.138,-0.50201,1.0131e+05,0.11695,293.14,1.0837,1.0665,0
1.204,40.075,-0.53411,1.0131e+05,0.11677,293.14,1.1436,1.0277,0
1.204,40.009,-0.55859,1.0131e+05,0.11658,293.14,1.2022,0.98454,0
1.204,39.94,-0.57422,1.0131e+05,0.11638,293.14,1.2593,0.93698,0
1.204,39.872,-0.57975,1.0132e+05,0.11618,293.15,1.3146,0.88485,0
1.2041,39.805,-0.57413,1.0132e+05,0.11598,293.15,1.3679,0.82797,0
1.2041,39.742,-0.55635,1.0132e+05,0.1158,293.15,1.4187,0.76618,0
1.2041,39.688,-0.52584,1.0133e+05,0.11564,293.15,1.4667,0.69934,0
1.2041,39.643,-0.48261,1.0133e+05,0.11551,293.16,1.5114,0.62736,0
1.2042,39.613,-0.42713,1.0133e+05,0.11542,293.16,1.5522,0.55024,0
1.2042,39.601,-0.36076,1.0134e+05,0.11538,293.16,1.5885,0.46809,0
1.2042,39.61,-0.28582,1.0134e+05,0.1154,293.17,1.6196,0.38121,0
1.2042,39.647,-0.20556,1.0134e+05,0.11551,293.17,1.6447,0.29012,0
1.2042,39.724,-0.12451,1.0135e+05,0.11573,293.18,1.6634,0.19553,0
1.2041,39.914,-0.050767,1.0135e+05,0.11627,293.22,1.675,0.098388,0
1.204,40.053,2.2501e-06,1.0136e+05,0.11667,293.25,1.6789,0,0
1.204,40.053,0.017075,1.0136e+05,0.11667,293.25,1.675,-0.098388,0
1.2042,39.847,0.049499,1.0134e+05,0.11609,293.18,1.8319,-0.10851,0
1.2042,39.8,0.077476,1.0134e+05,0.11595,293.17,1.8207,-0.21585,0
1.2042,39.727,0.13569,1.0134e+05,0.11574,293.17,1.8026,-0.3209,0
1.2042,39.687,0.19621,1.0134e+05,0.11563,293.16,1.7777,-0.4228,0
1.2042,39.671,0.255,1.0133e+05,0.11558,293.16,1.7467,-0.52085,0
1.2041,39.674,0.30894,1.0133e+05,0.11559,293.16,1.7099,-0.6145,0
1.2041,39.693,0.35557,1.0133e+05,0.11565,293.15,1.668,-0.70339,0
1.2041,39.725,0.3932,1.0133e+05,0.11574,293.15,1.6213,-0.78727,0
1.2041,39.768,0.4209,1.0132e+05,0.11587,293.15,1.5703,-0.86604,0
1.2041,39.818,0.43834,1.0132e+05,0.11602,293.15,1.5156,-0.93963,0
1.204,39.873,0.44572,1.0132e+05,0.11618,293.15,1.4574,-1.0081,0
1.204,39.93,0.44372,1.0132e+05,0.11634,293.14,1.3962,-1.0714,0
1.204,39.987,0.43322,1.0131e+05,0.11651,293.14,1.3322,-1.1296,0
1.204,40.042,0.41526,1.0131e+05,0.11667,293.14,1.2659,-1.1828,0
1.204,40.094,0.39096,1.0131e+05,0.11682,293.14,1.1974,-1.2311,0
1.204,40.142,0.36131,1.0131e+05,0.11696,293.14,1.127,-1.2746,0
1.204,40.185,0.32735,1.0131e+05,0.11708,293.14,1.0549,-1.3132,0
1.204,40.222,0.29009,1.0131e+05,0.11719,293.14,0.98149,-1.3471,0
1.204,40.255,0.25037,1.0131e+05,0.11729,293.14,0.90685,-1.3764,0
1.204,40.282,0.209,1.0131e+05,0.11736,293.14,0.8312,-1.401,0
1.2039,40.303,0.1667,1.0131e+05,0.11743,293.14,0.75474,-1.4211,0
1.2039,40.319,0.12404,1.0131e+05,0.11747,293.14,0.67763,-1.4367,0
1.204,40.33,0.081521,1.0131e+05,0.1175,293.14,0.60006,-1.4478,0
1.204,40.336,0.039633,1.0131e+05,0.11752,293.14,0.52217,-1.4545,0
1.204,40.338,-0.0013177,1.0131e+05,0.11753,293.14,0.44414,-1.4568,0
1.204,40.335,-0.04109,1.0131e+05,0.11752,293.14,0.36611,-1.4546,0
1.204,40.328,-0.079407,1.0131e+05,0.1175,293.14,0.28824,-1.4482,0
1.204,40.318,-0.11612,1.0131e+05,0.11747,293.14,0.21067,-1.4373,0
1.204,40.303,-0.15111,1.0131e+05,0.11743,293.14,0.13357,-1.4221,0
1.204,40.286,-0.18422,1.0131e+05,0.11737,293.14,0.057073,-1.4026,0
1.204,40.265,-0.21536,1.0131e+05,0.11731,293.14,-0.018656,-1.3786,0
1.204,40.241,-0.24439,1.0131e+05,0.11724,293.14,-0.093459,-1.3503,0
1.204,40.214,-0.27113,1.0132e+05,0.11716,293.14,-0.16717,-1.3176,0
1.204,40.183,-0.29543,1.0132e+05,0.11708,293.14,-0.23962,-1.2805,0
1.2041,40.15,-0.31704,1.0132e+05,0.11698,293.15,-0.31061,-1.239,0
1.2041,40.114,-0.33567,1.0132e+05,0.11688,293.15,-0.37996,-1.1929,0
1.2041,40.076,-0.35099,1.0132e+05,0.11676,293.15,-0.44744,-1.1423,0
1.2041,40.034,-0.36258,1.0133e+05,0.11664,293.15,-0.5128,-1.0872,0
1.2041,39.991,-0.37,1.0133e+05,0.11652,293.15,-0.57579,-1.0276,0
1.2041,39.945,-0.37274,1.0133e+05,0.11638,293.15,-0.63609,-0.96331,0
1.2042,39.897,-0.37026,1.0133e+05,0.11624,293.16,-0.69336,-0.89451,0
1.2042,39.848,-0.36201,1.0133e+05,0.1161,293.16,-0.74724,-0.8212,0
1.2042,39.799,-0.34745,1.0134e+05,0.11596,293.16,-0.79729,-0.7435,0
1.2042,39.751,-0.32615,1.0134e+05,0.11581,293.16,-0.84307,-0.66156,0
1.2042,39.704,-0.29778,1.0134e+05,0.11568,293.16,-0.88409,-0.5756,0
1.2043,39.66,-0.26228,1.0134e+05,0.11555,293.17,-0.91988,-0.48596,0
1.2043,39.621,-0.21986,1.0135e+05,0.11543,293.17,-0.94996,-0.39305,0
1.2043,39.589,-0.17114,1.0135e+05,0.11534,293.17,-0.97389,-0.29736,0
1.2043,39.564,-0.11718,1.0135e+05,0.11527,293.17,-0.99128,-0.19949,0
1.2043,39.549,-0.059519,1.0135e+05,0.11522,293.17,-1.0018,-0.10013,0
1.2043,39.544,2.5006e-07,1.0135e+05,0.11521,293.17,-1.0054,-0,0
1.2043,39.549,0.059519,1.0135e+05,0.11522,293.17,-1.0018,0.10013,0
1.2043,39.564,0.11718,1.0135e+05,0.11527,293.17,-0.99128,0.19949,0
1.2043,39.589,0.17114,1.0135e+05,0.11534,293.17,-0.97389,0.29736,0
1.2043,39.621,0.21987,1.0135e+05,0.11543,293.17,-0.94996,0.39305,0
1.2043,39.66,0.26229,1.0134e+05,0.11555,293.17,-0.91988,0.48596,0
1.2042,39.704,0.29778,1.0134e+05,0.11568,293.16,-0.88409,0.5756,0
1.2042,39.751,0.32615,1.0134e+05,0.11581,293.16,-0.84307,0.66156,0
1.2042,39.799,0.34745,1.0134e+05,0.11596,293.16,-0.79729,0.7435,0
1.2042,39.848,0.36201,1.0133e+05,0.1161,293.16,-0.74724,0.8212,0
1.2042,39.897,0.37027,1.0133e+05,0.11624,293.16,-0.69336,0.89451,0
1.2041,39.945,0.37274,1.0133e+05,0.11638,293.15,-0.63609,0.96331,0
1.2041,39.991,0.37,1.0133e+05,0.11652,293.15,-0.57579,1.0276,0
1.2041,40.034,0.36258,1.0133e+05,0.11664,293.15,-0.5128,1.0872,0
1.2041,40.076,0.35099,1.0132e+05,0.11676,293.15,-0.44744,1.1423,0
1.2041,40.114,0.33567,1.0132e+05,0.11688,293.15,-0.37996,1.1929,0
1.2041,40.15,0.31704,1.0132e+05,0.11698,293.15,-0.31061,1.239,0
1.204,40.183,0.29543,1.0132e+05,0.11708,293.14,-0.23962,1.2805,0
1.204,40.214,0.27113,1.0132e+05,0.11716,293.14,-0.16717,1.3176,0
1.204,40.241,0.2444,1.0131e+05,0.11724,293.14,-0.093459,1.3503,0
1.204,40.265,0.21537,1.0131e+05,0.11731,293.14,-0.018656,1.3786,0
1.204,40.286,0.18422,1.0131e+05,0.11737,293.14,0.057073,1.4026,0
1.204,40.303,0.15112,1.0131e+05,0.11743,293.14,0.13357,1.4221,0
1.204,40.318,0.11613,1.0131e+05,0.11747,293.14,0.21067,1.4373,0
1.204,40.328,0.079414,1.0131e+05,0.1175,293.14,0.28824,1.4482,0
1.204,40.335,0.041097,1.0131e+05,0.11752,293.14,0.36611,1.4546,0
1.204,40.338,0.0013248,1.0131e+05,0.11753,293.14,0.44414,1.4568,0
1.204,40.336,-0.039626,1.0131e+05,0.11752,293.14,0.52217,1.4545,0
1.204,40.33,-0.081514,1.0131e+05,0.1175,293.14,0.60006,1.4478,0
1.2039,40.319,-0.12403,1.0131e+05,0.11747,293.14,0.67763,1.4367,0
1.2039,40.303,-0.16669,1.0131e+05,0.11743,293.14,0.75474,1.4211,0
1.204,40.282,-0.20899,1.0131e+05,0.11736,293.14,0.8312,1.401,0
1.204,40.255,-0.25036,1.0131e+05,0.11729,293.14,0.90685,1.3764,0
1.204,40.222,-0.29008,1.0131e+05,0.11719,293.14,0.98149,1.3471,0
1.204,40.185,-0.32734,1.0131e+05,0.11708,293.14,1.0549,1.3132,0
1.204,40.142,-0.3613,1.0131e+05,0.11696,293.14,1.127,1.2746,0
1.204,40.094,-0.39095,1.0131e+05,0.11682,293.14,1.1974,1.2311,0
1.204,40.042,-0.41525,1.0131e+05,0.11667,293.14,1.2659,1.1828,0
1.204,39.987,-0.43321,1.0131e+05,0.11651,293.14,1.3322,1.1296,0
1.204,39.93,-0.44371,1.0132e+05,0.11634,293.14,1.3962,1.0714,0
1.204,39.873,-0.44572,1.0132e+05,0.11618,293.15,1.4574,1.0081,0
1.2041,39.818,-0.43834,1.0132e+05,0.11602,293.15,1.5156,0.93963,0
1.2041,39.768,-0.42089,1.0132e+05,0.11587,293.15,1.5703,0.86604,0
1.2041,39.725,-0.3932,1.0133e+05,0.11574,293.15,1.6213,0.78727,0
1.2041,39.693,-0.35556,1.0133e+05,0.11565,293.15,1.668,0.70339,0
1.2041,39.674,-0.30893,1.0133e+05,0.11559,293.16,1.7099,0.6145,0
1.2042,39.671,-0.25499,1.0133e+05,0.11558,293.16,1.7467,0.52085,0
1.2042,39.687,-0.1962,1.0134e+05,0.11563,293.16,1.7777,0.4228,0
1.2042,39.727,-0.13569,1.0134e+05,0.11574,293.17,1.8026,0.3209,0
1.2042,39.8,-0.077469,1.0134e+05,0.11595,293.17,1.8207,0.21585,0
1.2041,39.967,-0.028401,1.0135e+05,0.11643,293.2,1.8319,0.10851,0
1.2041,40.087,2.7498e-06,1.0135e+05,0.11678,293.23,1.8357,0,0
1.2041,40.087,0.0073155,1.0135e+05,0.11678,293.23,1.8319,-0.10851,0
1.2042,39.898,0.024218,1.0134e+05,0.11624,293.17,2.0282,-0.11992,0
1.2042,39.857,0.042909,1.0134e+05,0.11612,293.17,2.0172,-0.23883,0
1.2042,39.791,0.08329,1.0133e+05,0.11593,293.16,1.9991,-0.35578,0
1.2042,39.753,0.12773,1.0133e+05,0.11582,293.16,1.9741,-0.46998,0
1.2041,39.734,0.1728,1.0133e+05,0.11576,293.16,1.9424,-0.58075,0
1.2041,39.731,0.2157,1.0133e+05,0.11576,293.15,1.9043,-0.68753,0
1.2041,39.743,0.25404,1.0133e+05,0.11579,293.15,1.8602,-0.78985,0
1.2041,39.766,0.28603,1.0133e+05,0.11586,293.15,1.8104,-0.88736,0
1.2041,39.799,0.31053,1.0132e+05,0.11596,293.15,1.7553,-0.9798,0
1.2041,39.839,0.32699,1.0132e+05,0.11607,293.15,1.6953,-1.067,0
1.2041,39.883,0.33538,1.0132e+05,0.1162,293.15,1.6308,-1.1487,0
1.204,39.929,0.33611,1.0132e+05,0.11634,293.15,1.5621,-1.2249,0
1.204,39.975,0.32985,1.0132e+05,0.11647,293.14,1.4897,-1.2955,0
1.204,40.02,0.31744,1.0132e+05,0.1166,293.14,1.4138,-1.3605,0
1.204,40.062,0.29981,1.0131e+05,0.11672,293.14,1.3349,-1.4198,0
1.204,40.1,0.27778,1.0131e+05,0.11684,293.14,1.2533,-1.4735,0
1.204,40.135,0.25223,1.0131e+05,0.11694,293.14,1.1693,-1.5214,0
1.204,40.165,0.22397,1.0131e+05,0.11702,293.14,1.0831,-1.5637,0
1.204,40.191,0.19373,1.0131e+05,0.1171,293.14,0.99523,-1.6003,0
1.204,40.213,0.16215,1.0131e+05,0.11716,293.14,0.90582,-1.6313,0
1.204,40.23,0.12978,1.0131e+05,0.11721,293.14,0.81519,-1.6566,0
1.204,40.243,0.097087,1.0131e+05,0.11725,293.14,0.7236,-1.6764,0
1.204,40.252,0.064465,1.0131e+05,0.11727,293.14,0.6313,-1.6906,0
1.204,40.257,0.032256,1.0131e+05,0.11729,293.14,0.53856,-1.6992,0
1.204,40.258,0.000697,1.0131e+05,0.11729,293.14,0.4456,-1.7023,0
1.204,40.256,-0.030017,1.0131e+05,0.11729,293.14,0.35268,-1.7,0
1.204,40.251,-0.059668,1.0131e+05,0.11727,293.14,0.26002,-1.6921,0
1.204,40.242,-0.088126,1.0131e+05,0.11725,293.14,0.16786,-1.6789,0
1.204,40.231,-0.1153,1.0131e+05,0.11721,293.14,0.076427,-1.6602,0
1.204,40.217,-0.14104,1.0132e+05,0.11717,293.14,-0.014043,-1.6361,0
1.204,40.201,-0.16525,1.0132e+05,0.11713,293.14,-0.10332,-1.6067,0
1.204,40.182,-0.1878,1.0132e+05,0.11707,293.14,-0.19117,-1.5719,0
1.2041,40.161,-0.20853,1.0132e+05,0.11701,293.14,-0.27736,-1.5319,0
1.2041,40.137,-0.2273,1.0132e+05,0.11694,293.15,-0.36165,-1.4865,0
1.2041,40.111,-0.24388,1.0132e+05,0.11686,293.15,-0.44378,-1.4359,0
1.2041,40.082,-0.25806,1.0132e+05,0.11678,293.15,-0.52351,-1.3801,0
1.2041,40.052,-0.26957,1.0132e+05,0.11669,293.15,-0.60056,-1.319,0
1.2041,40.02,-0.27811,1.0133e+05,0.1166,293.15,-0.67466,-1.2529,0
1.2041,39.986,-0.28333,1.0133e+05,0.1165,293.15,-0.7455,-1.1816,0
1.2041,39.95,-0.28488,1.0133e+05,0.1164,293.15,-0.81278,-1.1054,0
1.2042,39.913,-0.28238,1.0133e+05,0.11629,293.16,-0.87617,-1.0242,0
1.2042,39.876,-0.27544,1.0133e+05,0.11618,293.16,-0.93529,-0.93827,0
1.2042,39.838,-0.26373,1.0134e+05,0.11607,293.16,-0.98978,-0.84774,0
1.2042,39.801,-0.24696,1.0134e+05,0.11596,293.16,-1.0392,-0.75283,0
1.2042,39.766,-0.22495,1.0134e+05,0.11586,293.16,-1.0832,-0.65383,0
1.2042,39.733,-0.19769,1.0134e+05,0.11576,293.16,-1.1214,-0.55111,0
1.2042,39.704,-0.16539,1.0134e+05,0.11567,293.16,-1.1532,-0.44512,0
1.2043,39.679,-0.12854,1.0134e+05,0.1156,293.16,-1.1785,-0.33638,0
1.2043,39.661,-0.087919,1.0134e+05,0.11555,293.17,-1.1967,-0.22548,0
1.2043,39.65,-0.044642,1.0134e+05,0.11551,293.17,-1.2078,-0.11312,0
1.2043,39.646,5.0012e-07,1.0134e+05,0.1155,293.17,-1.2115,-0,0
1.2043,39.65,0.044643,1.0134e+05,0.11551,293.17,-1.2078,0.11312,0
1.2043,39.661,0.08792,1.0134e+05,0.11555,293.17,-1.1967,0.22548,0
1.2043,39.679,0.12854,1.0134e+05,0.1156,293.16,-1.1785,0.33638,0
1.2042,39.704,0.1654,1.0134e+05,0.11567,293.16,-1.1532,0.44512,0
1.2042,39.733,0.19769,1.0134e+05,0.11576,293.16,-1.1214,0.55111,0
1.2042,39.766,0.22495,1.0134e+05,0.11586,293.16,-1.0832,0.65383,0
1.2042,39.801,0.24696,1.0134e+05,0.11596,293.16,-1.0392,0.75283,0
1.2042,39.838,0.26373,1.0134e+05,0.11607,293.16,-0.98978,0.84774,0
