"rho","u","v","p","Mach","T","Points:0","Points:1","Points:2"
1.1902,14.89,3.9454,1.0098e+05,0.045005,295.56,1.3143,-0.13814,0
1.1915,16.323,7.7305,1.0093e+05,0.052618,295.09,1.2926,-0.27476,0
1.1923,18.551,11.204,1.0086e+05,0.063063,294.7,1.2568,-0.40837,0
1.1926,21.486,14.218,1.0077e+05,0.074965,294.37,1.2073,-0.5375,0
1.1926,25.017,16.637,1.0067e+05,0.087445,294.06,1.1445,-0.66075,0
1.1924,29.004,18.347,1.0055e+05,0.099937,293.78,1.0691,-0.77676,0
1.192,33.289,19.262,1.0043e+05,0.11205,293.52,0.98207,-0.88426,0
1.1915,37.696,19.326,1.0031e+05,0.12346,293.29,0.88426,-0.98207,0
1.191,42.036,18.523,1.002e+05,0.13393,293.09,0.77676,-1.0691,0
1.1906,46.124,16.872,1.0011e+05,0.14324,292.93,0.66075,-1.1445,0
1.1903,49.778,14.438,1.0004e+05,0.1512,292.8,0.5375,-1.2073,0
1.1901,52.834,11.318,1e+05,0.15765,292.71,0.40837,-1.2568,0
1.1903,55.155,7.6474,99995,0.16248,292.67,0.27476,-1.2926,0
1.1907,56.632,3.5881,1.0003e+05,0.16558,292.66,0.13814,-1.3143,0
1.1914,57.2,-0.6779,1.001e+05,0.16691,292.71,0,-1.3215,0
1.1924,56.829,-4.9574,1.0022e+05,0.16642,292.79,-0.13814,-1.3143,0
1.1937,55.539,-9.0556,1.0037e+05,0.16413,292.92,-0.27476,-1.2926,0
1.1953,53.389,-12.785,1.0056e+05,0.16007,293.08,-0.40837,-1.2568,0
1.1972,50.48,-15.974,1.0079e+05,0.15433,293.28,-0.5375,-1.2073,0
1.1992,46.946,-18.479,1.0103e+05,0.147,293.49,-0.66075,-1.1445,0
1.2014,42.948,-20.187,1.0129e+05,0.13821,293.72,-0.77676,-1.0691,0
1.2036,38.666,-21.024,1.0156e+05,0.12813,293.95,-0.88426,-0.98207,0
1.2058,34.29,-20.954,1.0182e+05,0.11694,294.19,-0.98207,-0.88426,0
1.2078,30.014,-19.983,1.0207e+05,0.10488,294.41,-1.0691,-0.77676,0
1.2097,26.022,-18.153,1.023e+05,0.092261,294.61,-1.1445,-0.66075,0
1.2113,22.485,-15.548,1.025e+05,0.079484,294.79,-1.2073,-0.5375,0
1.2126,19.551,-12.28,1.0266e+05,0.067161,294.94,-1.2568,-0.40837,0
1.2135,17.342,-8.4891,1.0278e+05,0.056266,295.05,-1.2926,-0.27476,0
1.2141,15.944,-4.3381,1.0285e+05,0.048331,295.12,-1.3143,-0.13814,0
1.2142,15.456,-0.00010395,1.0287e+05,0.045335,295.15,-1.3215,-0,0
1.2141,15.944,4.3379,1.0285e+05,0.048331,295.12,-1.3143,0.13814,0
1.2135,17.342,8.4889,1.0278e+05,0.056266,295.05,-1.2926,0.27476,0
1.2126,19.551,12.279,1.0266e+05,0.06716,294.94,-1.2568,0.40837,0
1.2113,22.485,15.548,1.025e+05,0.079483,294.79,-1.2073,0.5375,0
1.2097,26.022,18.153,1.023e+05,0.09226,294.62,-1.1445,0.66075,0
1.2078,30.014,19.983,1.0207e+05,0.10488,294.41,-1.0691,0.77676,0
1.2057,34.29,20.954,1.0182e+05,0.11694,294.19,-0.98207,0.88426,0
1.2036,38.666,21.024,1.0156e+05,0.12812,293.96,-0.88426,0.98207,0
1.2014,42.948,20.187,1.0129e+05,0.13821,293.72,-0.77676,1.0691,0
1.1992,46.946,18.479,1.0103e+05,0.147,293.49,-0.66075,1.1445,0
1.1972,50.48,15.974,1.0079e+05,0.15433,293.28,-0.5375,1.2073,0
1.1953,53.389,12.785,1.0056e+05,0.16007,293.09,-0.40837,1.2568,0
1.1937,55.539,9.0557,1.0037e+05,0.16413,292.92,-0.27476,1.2926,0
1.1924,56.829,4.9575,1.0022e+05,0.16642,292.8,-0.13814,1.3143,0
1.1914,57.2,0.678,1.001e+05,0.16691,292.71,-0,1.3215,0
1.1907,56.632,-3.5879,1.0003e+05,0.16558,292.67,0.13814,1.3143,0
1.1903,55.154,-7.6472,99995,0.16248,292.67,0.27476,1.2926,0
1.1901,52.834,-11.318,1e+05,0.15765,292.71,0.40837,1.2568,0
1.1902,49.778,-14.437,1.0004e+05,0.1512,292.8,0.5375,1.2073,0
1.1906,46.124,-16.872,1.0011e+05,0.14324,292.93,0.66075,1.1445,0
1.191,42.036,-18.522,1.002e+05,0.13393,293.1,0.77676,1.0691,0
1.1915,37.696,-19.326,1.0031e+05,0.12346,293.3,0.88426,0.98207,0
1.192,33.289,-19.262,1.0043e+05,0.11204,293.53,0.98207,0.88426,0
1.1924,29.004,-18.347,1.0055e+05,0.099936,293.79,1.0691,0.77676,0
1.1926,25.017,-16.637,1.0067e+05,0.087444,294.07,1.1445,0.66075,0
1.1926,21.486,-14.217,1.0077e+05,0.074964,294.37,1.2073,0.5375,0
1.1923,18.551,-11.204,1.0086e+05,0.063062,294.71,1.2568,0.40837,0
1.1915,16.323,-7.7303,1.0093e+05,0.052617,295.1,1.2926,0.27476,0
1.1902,14.89,-3.9451,1.0098e+05,0.045004,295.57,1.3143,0.13814,0
1.1893,14.381,-1.9938,1.0099e+05,0.042114,295.82,1.3215,0,0
1.1905,16.371,1.8196,1.0104e+05,0.047787,295.68,1.3958,0,0
1.1913,16.852,3.5971,1.0103e+05,0.050253,295.42,1.3882,-0.1459,0
1.1928,18.198,7.04,1.0099e+05,0.056826,294.94,1.3653,-0.2902,0
1.1937,20.271,10.189,1.0093e+05,0.066029,294.55,1.3275,-0.43133,0
1.1941,22.986,12.909,1.0085e+05,0.076723,294.22,1.2751,-0.56773,0
1.1941,26.235,15.081,1.0075e+05,0.088094,293.94,1.2088,-0.6979,0
1.194,29.89,16.604,1.0065e+05,0.09958,293.68,1.1292,-0.82043,0
1.1936,33.805,17.403,1.0054e+05,0.11078,293.44,1.0373,-0.93398,0
1.1932,37.819,17.431,1.0044e+05,0.12137,293.23,0.93398,-1.0373,0
1.1928,41.763,16.675,1.0034e+05,0.13111,293.05,0.82043,-1.1292,0
1.1924,45.468,15.158,1.0025e+05,0.13978,292.9,0.6979,-1.2088,0
1.1921,48.775,12.936,1.0019e+05,0.14719,292.79,0.56773,-1.2751,0
1.192,51.536,10.1,1.0015e+05,0.15321,292.71,0.43133,-1.3275,0
1.1921,53.627,6.7729,1.0015e+05,0.15771,292.67,0.2902,-1.3653,0
1.1925,54.956,3.0994,1.0018e+05,0.1606,292.67,0.1459,-1.3882,0
1.1931,55.461,-0.75642,1.0025e+05,0.16182,292.71,0,-1.3958,0
1.194,55.119,-4.6211,1.0035e+05,0.16135,292.79,-0.1459,-1.3882,0
1.1952,53.947,-8.3195,1.0049e+05,0.1592,292.9,-0.2902,-1.3653,0
1.1967,51.999,-11.683,1.0066e+05,0.15539,293.05,-0.43133,-1.3275,0
1.1983,49.366,-14.557,1.0086e+05,0.15002,293.22,-0.56773,-1.2751,0
1.2002,46.168,-16.813,1.0108e+05,0.14317,293.41,-0.6979,-1.2088,0
1.2021,42.551,-18.349,1.0132e+05,0.13497,293.61,-0.82043,-1.1292,0
1.2041,38.678,-19.097,1.0156e+05,0.12559,293.83,-0.93398,-1.0373,0
1.206,34.72,-19.025,1.0179e+05,0.11523,294.03,-1.0373,-0.93398,0
1.2079,30.851,-18.139,1.0202e+05,0.10413,294.23,-1.1292,-0.82043,0
1.2096,27.238,-16.477,1.0222e+05,0.092599,294.42,-1.2088,-0.6979,0
1.211,24.035,-14.113,1.024e+05,0.081072,294.58,-1.2751,-0.56773,0
1.2122,21.376,-11.148,1.0255e+05,0.070153,294.71,-1.3275,-0.43133,0
1.213,19.37,-7.7087,1.0265e+05,0.060741,294.81,-1.3653,-0.2902,0
1.2135,18.096,-3.9405,1.0272e+05,0.054073,294.87,-1.3882,-0.1459,0
1.2137,17.65,-9.5755e-05,1.0274e+05,0.051601,294.9,-1.3958,-0,0
1.2135,18.096,3.9403,1.0272e+05,0.054073,294.87,-1.3882,0.1459,0
1.213,19.37,7.7085,1.0265e+05,0.060741,294.81,-1.3653,0.2902,0
1.2122,21.376,11.148,1.0255e+05,0.070153,294.71,-1.3275,0.43133,0
1.211,24.035,14.112,1.024e+05,0.081072,294.58,-1.2751,0.56773,0
1.2096,27.238,16.477,1.0222e+05,0.092599,294.42,-1.2088,0.6979,0
1.2079,30.851,18.139,1.0202e+05,0.10413,294.23,-1.1292,0.82043,0
1.206,34.72,19.025,1.0179e+05,0.11523,294.04,-1.0373,0.93398,0
1.2041,38.678,19.097,1.0156e+05,0.12559,293.83,-0.93398,1.0373,0
1.2021,42.551,18.349,1.0132e+05,0.13497,293.62,-0.82043,1.1292,0
1.2002,46.168,16.813,1.0108e+05,0.14317,293.41,-0.6979,1.2088,0
1.1983,49.365,14.557,1.0086e+05,0.15002,293.22,-0.56773,1.2751,0
1.1966,51.999,11.683,1.0066e+05,0.15539,293.05,-0.43133,1.3275,0
1.1952,53.947,8.3196,1.0049e+05,0.15919,292.9,-0.2902,1.3653,0
1.194,55.119,4.6212,1.0035e+05,0.16135,292.79,-0.1459,1.3882,0
1.1931,55.461,0.75653,1.0025e+05,0.16182,292.71,-0,1.3958,0
1.1925,54.956,-3.0992,1.0018e+05,0.1606,292.67,0.1459,1.3882,0
1.1921,53.627,-6.7727,1.0015e+05,0.15771,292.67,0.2902,1.3653,0
1.192,51.535,-10.1,1.0015e+05,0.15321,292.71,0.43133,1.3275,0
1.1921,48.775,-12.936,1.0019e+05,0.14719,292.79,0.56773,1.2751,0
1.1924,45.468,-15.158,1.0025e+05,0.13978,292.9,0.6979,1.2088,0
1.1928,41.763,-16.675,1.0034e+05,0.13111,293.05,0.82043,1.1292,0
1.1932,37.819,-17.431,1.0044e+05,0.12137,293.24,0.93398,1.0373,0
1.1936,33.805,-17.403,1.0054e+05,0.11078,293.44,1.0373,0.93398,0
1.1939,29.891,-16.604,1.0065e+05,0.099579,293.68,1.1292,0.82043,0
1.1941,26.235,-15.081,1.0075e+05,0.088093,293.94,1.2088,0.6979,0
1.194,22.986,-12.909,1.0085e+05,0.076723,294.23,1.2751,0.56773,0
1.1937,20.271,-10.188,1.0093e+05,0.066028,294.56,1.3275,0.43133,0
1.1928,18.198,-7.0398,1.0099e+05,0.056825,294.95,1.3653,0.2902,0
1.1913,16.852,-3.5969,1.0103e+05,0.050252,295.42,1.3882,0.1459,0
1.1904,16.371,-1.8194,1.0104e+05,0.047787,295.69,1.3958,0,0
1.1916,18.417,1.6475,1.0109e+05,0.053658,295.52,1.485,0,0
1.1925,18.871,3.2537,1.0107e+05,0.055775,295.26,1.4768,-0.15522,0
1.1941,20.128,6.3592,1.0104e+05,0.061455,294.78,1.4525,-0.30874,0
1.195,22.046,9.1875,1.0099e+05,0.069516,294.39,1.4123,-0.45888,0
1.1955,24.54,11.618,1.0092e+05,0.079034,294.08,1.3566,-0.60399,0
1.1956,27.509,13.546,1.0083e+05,0.089281,293.81,1.286,-0.74248,0
1.1954,30.833,14.883,1.0074e+05,0.099723,293.58,1.2014,-0.87284,0
1.1952,34.379,15.566,1.0065e+05,0.10996,293.36,1.1035,-0.99364,0
1.1948,38,15.557,1.0055e+05,0.11968,293.18,0.99364,-1.1035,0
1.1944,41.546,14.848,1.0047e+05,0.12863,293.02,0.87284,-1.2014,0
1.1941,44.869,13.461,1.0039e+05,0.13661,292.89,0.74248,-1.286,0
1.1938,47.826,11.449,1.0034e+05,0.14344,292.79,0.60399,-1.3566,0
1.1937,50.288,8.8955,1.0031e+05,0.14897,292.72,0.45888,-1.4123,0
1.1938,52.147,5.9088,1.003e+05,0.1531,292.69,0.30874,-1.4525,0
1.1941,53.322,2.6194,1.0033e+05,0.15574,292.69,0.15522,-1.4768,0
1.1947,53.761,-0.82697,1.0039e+05,0.15685,292.72,0,-1.485,0
1.1955,53.444,-4.2767,1.0048e+05,0.15638,292.79,-0.15522,-1.4768,0
1.1966,52.386,-7.5744,1.006e+05,0.15436,292.89,-0.30874,-1.4525,0
1.1979,50.637,-10.57,1.0076e+05,0.15082,293.02,-0.45888,-1.4123,0
1.1994,48.277,-13.128,1.0093e+05,0.14583,293.18,-0.60399,-1.3566,0
1.201,45.415,-15.132,1.0113e+05,0.13949,293.35,-0.74248,-1.286,0
1.2027,42.18,-16.493,1.0134e+05,0.13193,293.53,-0.87284,-1.2014,0
1.2045,38.717,-17.151,1.0155e+05,0.12331,293.71,-0.99364,-1.1035,0
1.2062,35.179,-17.077,1.0176e+05,0.11384,293.9,-1.1035,-0.99364,0
1.2079,31.721,-16.275,1.0196e+05,0.10376,294.07,-1.2014,-0.87284,0
1.2094,28.49,-14.781,1.0214e+05,0.093389,294.24,-1.286,-0.74248,0
1.2106,25.624,-12.66,1.023e+05,0.083161,294.38,-1.3566,-0.60399,0
1.2117,23.243,-10.001,1.0243e+05,0.073648,294.5,-1.4123,-0.45888,0
1.2125,21.444,-6.9176,1.0253e+05,0.065632,294.59,-1.4525,-0.30874,0
1.2129,20.298,-3.5372,1.0259e+05,0.060081,294.64,-1.4768,-0.15522,0
1.2131,19.895,-8.6993e-05,1.0261e+05,0.05805,294.66,-1.485,-0,0
1.2129,20.298,3.537,1.0259e+05,0.060081,294.64,-1.4768,0.15522,0
1.2125,21.444,6.9174,1.0253e+05,0.065632,294.59,-1.4525,0.30874,0
1.2117,23.243,10.001,1.0243e+05,0.073648,294.5,-1.4123,0.45888,0
1.2106,25.624,12.66,1.023e+05,0.083161,294.38,-1.3566,0.60399,0
1.2094,28.49,14.781,1.0214e+05,0.093389,294.24,-1.286,0.74248,0
1.2079,31.721,16.275,1.0196e+05,0.10375,294.08,-1.2014,0.87284,0
1.2062,35.179,17.077,1.0176e+05,0.11383,293.9,-1.1035,0.99364,0
1.2045,38.717,17.151,1.0155e+05,0.12331,293.71,-0.99364,1.1035,0
1.2027,42.18,16.493,1.0134e+05,0.13193,293.53,-0.87284,1.2014,0
1.201,45.415,15.133,1.0113e+05,0.13949,293.35,-0.74248,1.286,0
1.1993,48.277,13.128,1.0093e+05,0.14583,293.18,-0.60399,1.3566,0
1.1979,50.636,10.57,1.0076e+05,0.15082,293.02,-0.45888,1.4123,0
1.1966,52.386,7.5745,1.006e+05,0.15436,292.9,-0.30874,1.4525,0
1.1955,53.443,4.2768,1.0048e+05,0.15638,292.8,-0.15522,1.4768,0
1.1947,53.761,0.82708,1.0039e+05,0.15684,292.73,-0,1.485,0
1.1941,53.322,-2.6193,1.0033e+05,0.15574,292.69,0.15522,1.4768,0
1.1938,52.147,-5.9086,1.003e+05,0.1531,292.69,0.30874,1.4525,0
1.1937,50.288,-8.8953,1.0031e+05,0.14897,292.72,0.45888,1.4123,0
1.1938,47.826,-11.449,1.0034e+05,0.14344,292.79,0.60399,1.3566,0
1.1941,44.869,-13.461,1.0039e+05,0.13661,292.89,0.74248,1.286,0
1.1944,41.547,-14.848,1.0047e+05,0.12863,293.02,0.87284,1.2014,0
1.1948,38,-15.557,1.0055e+05,0.11968,293.18,0.99364,1.1035,0
1.1952,34.379,-15.566,1.0065e+05,0.10996,293.37,1.1035,0.99364,0
1.1954,30.833,-14.883,1.0074e+05,0.099722,293.58,1.2014,0.87284,0
1.1955,27.509,-13.546,1.0083e+05,0.089281,293.82,1.286,0.74248,0
1.1954,24.54,-11.618,1.0092e+05,0.079034,294.09,1.3566,0.60399,0
1.195,22.046,-9.1873,1.0099e+05,0.069515,294.4,1.4123,0.45888,0
1.1941,20.128,-6.359,1.0104e+05,0.061454,294.78,1.4525,0.30874,0
1.1925,18.871,-3.2535,1.0107e+05,0.055774,295.26,1.4768,0.15522,0
1.1916,18.417,-1.6473,1.0109e+05,0.053656,295.52,1.485,0,0
1.1928,20.49,1.4804,1.0112e+05,0.059634,295.33,1.592,0,0
1.1938,20.916,2.9205,1.0111e+05,0.061466,295.07,1.5832,-0.16641,0
1.1953,22.084,5.6989,1.0108e+05,0.066385,294.6,1.5572,-0.33099,0
1.1963,23.847,8.2169,1.0104e+05,0.073421,294.23,1.514,-0.49194,0
1.1968,26.124,10.367,1.0098e+05,0.081826,293.94,1.4543,-0.64751,0
1.1969,28.817,12.058,1.0091e+05,0.090969,293.69,1.3787,-0.79598,0
1.1968,31.816,13.215,1.0083e+05,0.10036,293.48,1.2879,-0.93573,0
1.1966,34.998,13.785,1.0074e+05,0.10961,293.3,1.1831,-1.0652,0
1.1963,38.233,13.74,1.0066e+05,0.11842,293.14,1.0652,-1.1831,0
1.196,41.389,13.075,1.0059e+05,0.12654,293,0.93573,-1.2879,0
1.1957,44.334,11.815,1.0052e+05,0.13379,292.89,0.79598,-1.3787,0
1.1954,46.945,10.008,1.0048e+05,0.13999,292.8,0.64751,-1.4543,0
1.1953,49.111,7.7287,1.0045e+05,0.14501,292.74,0.49194,-1.514,0
1.1954,50.739,5.0749,1.0045e+05,0.14874,292.72,0.33099,-1.5572,0
1.1957,51.76,2.1613,1.0047e+05,0.15111,292.72,0.16641,-1.5832,0
1.1962,52.13,-0.88417,1.0052e+05,0.15207,292.75,0,-1.592,0
1.1969,51.833,-3.9268,1.006e+05,0.1516,292.81,-0.16641,-1.5832,0
1.1978,50.884,-6.8308,1.0071e+05,0.14971,292.9,-0.33099,-1.5572,0
1.199,49.328,-9.4651,1.0085e+05,0.14643,293.02,-0.49194,-1.514,0
1.2003,47.235,-11.711,1.01e+05,0.14184,293.15,-0.64751,-1.4543,0
1.2017,44.702,-13.467,1.0117e+05,0.13604,293.3,-0.79598,-1.3787,0
1.2032,41.842,-14.654,1.0136e+05,0.12915,293.46,-0.93573,-1.2879,0
1.2048,38.783,-15.222,1.0154e+05,0.12133,293.62,-1.0652,-1.1831,0
1.2063,35.659,-15.145,1.0173e+05,0.1128,293.78,-1.1831,-1.0652,0
1.2077,32.605,-14.427,1.019e+05,0.10378,293.93,-1.2879,-0.93573,0
1.2091,29.753,-13.099,1.0206e+05,0.094613,294.08,-1.3787,-0.79598,0
1.2102,27.222,-11.217,1.022e+05,0.085688,294.2,-1.4543,-0.64751,0
1.2111,25.117,-8.8621,1.0232e+05,0.077531,294.3,-1.514,-0.49194,0
1.2118,23.524,-6.1307,1.024e+05,0.070794,294.38,-1.5572,-0.33099,0
1.2122,22.506,-3.1356,1.0245e+05,0.06621,294.43,-1.5832,-0.16641,0
1.2123,22.146,-7.7724e-05,1.0247e+05,0.064548,294.45,-1.592,-0,0
1.2122,22.506,3.1355,1.0245e+05,0.06621,294.43,-1.5832,0.16641,0
1.2118,23.524,6.1305,1.024e+05,0.070794,294.38,-1.5572,0.33099,0
1.2111,25.117,8.862,1.0232e+05,0.07753,294.3,-1.514,0.49194,0
1.2102,27.222,11.217,1.022e+05,0.085687,294.2,-1.4543,0.64751,0
1.2091,29.753,13.099,1.0206e+05,0.094612,294.08,-1.3787,0.79598,0
1.2077,32.605,14.427,1.019e+05,0.10378,293.93,-1.2879,0.93573,0
1.2063,35.659,15.145,1.0173e+05,0.1128,293.78,-1.1831,1.0652,0
1.2048,38.783,15.222,1.0154e+05,0.12133,293.62,-1.0652,1.1831,0
1.2032,41.842,14.655,1.0136e+05,0.12915,293.46,-0.93573,1.2879,0
1.2017,44.702,13.467,1.0117e+05,0.13604,293.3,-0.79598,1.3787,0
1.2003,47.235,11.711,1.01e+05,0.14184,293.15,-0.64751,1.4543,0
1.199,49.328,9.4652,1.0085e+05,0.14643,293.02,-0.49194,1.514,0
1.1978,50.884,6.8309,1.0071e+05,0.1497,292.9,-0.33099,1.5572,0
1.1969,51.833,3.9269,1.006e+05,0.1516,292.82,-0.16641,1.5832,0
1.1962,52.129,0.88429,1.0052e+05,0.15207,292.75,-0,1.592,0
1.1957,51.76,-2.1611,1.0047e+05,0.15111,292.72,0.16641,1.5832,0
1.1954,50.739,-5.0747,1.0045e+05,0.14874,292.72,0.33099,1.5572,0
1.1953,49.111,-7.7286,1.0045e+05,0.14501,292.75,0.49194,1.514,0
1.1954,46.945,-10.008,1.0048e+05,0.13999,292.8,0.64751,1.4543,0
1.1956,44.334,-11.815,1.0052e+05,0.13379,292.89,0.79598,1.3787,0
1.1959,41.389,-13.075,1.0059e+05,0.12654,293,0.93573,1.2879,0
1.1963,38.233,-13.74,1.0066e+05,0.11842,293.14,1.0652,1.1831,0
1.1966,34.998,-13.785,1.0074e+05,0.1096,293.3,1.1831,1.0652,0
1.1968,31.816,-13.215,1.0083e+05,0.10036,293.49,1.2879,0.93573,0
1.1969,28.817,-12.058,1.0091e+05,0.090969,293.7,1.3787,0.79598,0
1.1967,26.124,-10.367,1.0098e+05,0.081826,293.94,1.4543,0.64751,0
1.1963,23.847,-8.2168,1.0104e+05,0.073421,294.23,1.514,0.49194,0
1.1953,22.084,-5.6988,1.0108e+05,0.066385,294.6,1.5572,0.33099,0
1.1937,20.916,-2.9204,1.0111e+05,0.061465,295.07,1.5832,0.16641,0
1.1928,20.49,-1.4803,1.0112e+05,0.059634,295.33,1.592,0,0
1.1941,22.56,1.3207,1.0115e+05,0.065623,295.1,1.7204,0,0
1.195,22.957,2.6022,1.0115e+05,0.067218,294.86,1.7109,-0.17983,0
1.1965,24.035,5.0686,1.0112e+05,0.07149,294.41,1.6828,-0.35768,0
1.1975,25.647,7.2909,1.0108e+05,0.077617,294.07,1.6362,-0.53162,0
1.198,27.711,9.1745,1.0103e+05,0.084992,293.8,1.5716,-0.69973,0
1.1981,30.135,10.64,1.0097e+05,0.093077,293.58,1.4899,-0.86018,0
1.1981,32.817,11.626,1.009e+05,0.10143,293.4,1.3918,-1.0112,0
1.1979,35.647,12.09,1.0083e+05,0.10969,293.24,1.2785,-1.1511,0
1.1976,38.508,12.01,1.0076e+05,0.11757,293.1,1.1511,-1.2785,0
1.1973,41.286,11.389,1.007e+05,0.12485,292.99,1.0112,-1.3918,0
1.1971,43.865,10.251,1.0064e+05,0.13135,292.89,0.86018,-1.4899,0
1.1969,46.141,8.6399,1.006e+05,0.13689,292.82,0.69973,-1.5716,0
1.1968,48.02,6.6245,1.0058e+05,0.14137,292.78,0.53162,-1.6362,0
1.1969,49.423,4.2902,1.0058e+05,0.14468,292.76,0.35768,-1.6828,0
1.1971,50.292,1.7374,1.006e+05,0.14676,292.76,0.17983,-1.7109,0
1.1975,50.593,-0.92267,1.0065e+05,0.14757,292.79,0,-1.7204,0
1.1981,50.313,-3.5737,1.0072e+05,0.14708,292.84,-0.17983,-1.7109,0
1.199,49.467,-6.0985,1.0081e+05,0.14532,292.92,-0.35768,-1.6828,0
1.1999,48.095,-8.3842,1.0093e+05,0.14232,293.02,-0.53162,-1.6362,0
1.2011,46.258,-10.328,1.0106e+05,0.13814,293.13,-0.69973,-1.5716,0
1.2023,44.041,-11.844,1.0121e+05,0.13289,293.26,-0.86018,-1.4899,0
1.2036,41.543,-12.865,1.0137e+05,0.12669,293.4,-1.0112,-1.3918,0
1.205,38.873,-13.346,1.0153e+05,0.1197,293.54,-1.1511,-1.2785,0
1.2063,36.149,-13.266,1.0169e+05,0.11212,293.68,-1.2785,-1.1511,0
1.2076,33.487,-12.628,1.0184e+05,0.10419,293.81,-1.3918,-1.0112,0
1.2087,31.001,-11.461,1.0198e+05,0.096212,293.93,-1.4899,-0.86018,0
1.2097,28.795,-9.8126,1.021e+05,0.088551,294.04,-1.5716,-0.69973,0
1.2105,26.959,-7.7519,1.022e+05,0.081661,294.13,-1.6362,-0.53162,0
1.2111,25.568,-5.3633,1.0228e+05,0.076066,294.19,-1.6828,-0.35768,0
1.2114,24.676,-2.7437,1.0232e+05,0.072308,294.24,-1.7109,-0.17983,0
1.2116,24.36,-6.7979e-05,1.0234e+05,0.070955,294.26,-1.7204,-0,0
1.2114,24.676,2.7436,1.0232e+05,0.072308,294.24,-1.7109,0.17983,0
1.2111,25.568,5.3632,1.0228e+05,0.076066,294.2,-1.6828,0.35768,0
1.2105,26.959,7.7518,1.022e+05,0.08166,294.13,-1.6362,0.53162,0
1.2097,28.795,9.8125,1.021e+05,0.08855,294.04,-1.5716,0.69973,0
1.2087,31.001,11.461,1.0198e+05,0.096211,293.93,-1.4899,0.86018,0
1.2076,33.487,12.628,1.0184e+05,0.10419,293.81,-1.3918,1.0112,0
1.2063,36.149,13.266,1.0169e+05,0.11212,293.68,-1.2785,1.1511,0
1.205,38.873,13.346,1.0153e+05,0.1197,293.54,-1.1511,1.2785,0
1.2036,41.542,12.865,1.0137e+05,0.12669,293.4,-1.0112,1.3918,0
1.2023,44.041,11.844,1.0121e+05,0.13289,293.26,-0.86018,1.4899,0
1.2011,46.258,10.328,1.0106e+05,0.13814,293.13,-0.69973,1.5716,0
1.1999,48.094,8.3842,1.0093e+05,0.14231,293.02,-0.53162,1.6362,0
1.199,49.467,6.0985,1.0081e+05,0.14532,292.92,-0.35768,1.6828,0
1.1981,50.313,3.5738,1.0072e+05,0.14708,292.84,-0.17983,1.7109,0
1.1975,50.593,0.92278,1.0065e+05,0.14757,292.79,-0,1.7204,0
1.1971,50.292,-1.7373,1.006e+05,0.14676,292.76,0.17983,1.7109,0
1.1969,49.423,-4.2901,1.0058e+05,0.14468,292.76,0.35768,1.6828,0
1.1968,48.02,-6.6244,1.0058e+05,0.14137,292.78,0.53162,1.6362,0
1.1969,46.141,-8.6397,1.006e+05,0.13689,292.82,0.69973,1.5716,0
1.1971,43.865,-10.25,1.0064e+05,0.13135,292.89,0.86018,1.4899,0
1.1973,41.286,-11.389,1.007e+05,0.12485,292.99,1.0112,1.3918,0
1.1976,38.509,-12.01,1.0076e+05,0.11757,293.1,1.1511,1.2785,0
1.1979,35.647,-12.089,1.0083e+05,0.10969,293.24,1.2785,1.1511,0
1.1981,32.817,-11.626,1.009e+05,0.10143,293.4,1.3918,1.0112,0
1.1981,30.135,-10.64,1.0097e+05,0.093077,293.58,1.4899,0.86018,0
1.1979,27.711,-9.1744,1.0103e+05,0.084992,293.8,1.5716,0.69973,0
1.1975,25.647,-7.2908,1.0108e+05,0.077616,294.07,1.6362,0.53162,0
1.1965,24.035,-5.0685,1.0112e+05,0.07149,294.42,1.6828,0.35768,0
1.195,22.957,-2.6021,1.0115e+05,0.067218,294.86,1.7109,0.17983,0
1.1941,22.56,-1.3206,1.0115e+05,0.065623,295.11,1.7204,0,0
1.1955,24.596,1.17,1.0118e+05,0.071534,294.84,1.8744,0,0
1.1963,24.963,2.3021,1.0117e+05,0.072928,294.62,1.8642,-0.19593,0
1.1977,25.952,4.4751,1.0115e+05,0.076645,294.22,1.8335,-0.38971,0
1.1986,27.414,6.4202,1.0112e+05,0.081969,293.91,1.7827,-0.57923,0
1.199,29.271,8.0542,1.0108e+05,0.088405,293.67,1.7124,-0.7624,0
1.1992,31.435,9.3098,1.0103e+05,0.095495,293.48,1.6233,-0.93721,0
1.1992,33.814,10.137,1.0097e+05,0.10285,293.32,1.5164,-1.1018,0
1.199,36.306,10.503,1.0091e+05,0.11014,293.19,1.393,-1.2542,0
1.1988,38.811,10.394,1.0085e+05,0.11711,293.07,1.2542,-1.393,0
1.1985,41.227,9.8161,1.008e+05,0.12354,292.98,1.1018,-1.5164,0
1.1983,43.459,8.7937,1.0075e+05,0.12927,292.9,0.93721,-1.6233,0
1.1982,45.416,7.3695,1.0072e+05,0.13416,292.85,0.7624,-1.7124,0
1.1981,47.022,5.6036,1.007e+05,0.13808,292.81,0.57923,-1.7827,0
1.1981,48.211,3.571,1.007e+05,0.14097,292.8,0.38971,-1.8335,0
1.1984,48.936,1.3588,1.0072e+05,0.14275,292.8,0.19593,-1.8642,0
1.1987,49.17,-0.9379,1.0076e+05,0.1434,292.83,0,-1.8744,0
1.1993,48.905,-3.2196,1.0082e+05,0.1429,292.88,-0.19593,-1.8642,0
1.1999,48.154,-5.3866,1.009e+05,0.14126,292.95,-0.38971,-1.8335,0
