"rho","u","v","p","Mach","T","Points:0","Points:1","Points:2"
1.2015,443.9,-154.66,1.0753e+05,1.3299,311.43,-9.3174,-10.615,0
1.3139,414.8,-173.47,1.2114e+05,1.2533,320.83,-9.8376,-10.569,0
1.4351,382.61,-189.16,1.3644e+05,1.1716,330.88,-10.374,-10.474,0
1.5681,346.9,-200.22,1.5403e+05,1.0818,341.86,-10.916,-10.322,0
1.7173,307.18,-206.54,1.7461e+05,0.98278,353.89,-11.451,-10.113,0
1.8625,268.72,-209.75,1.954e+05,0.89066,365.26,-11.963,-9.8522,0
2.0294,228.12,-206.35,2.2034e+05,0.79074,377.85,-12.462,-9.5594,0
2.1849,193.41,-193.38,2.4405e+05,0.69212,389.02,-12.946,-9.2365,0
2.2795,173.66,-177.45,2.5859e+05,0.62334,395.15,-13.393,-8.8911,0
2.349,159.89,-163.58,2.6926e+05,0.57126,399.3,-13.799,-8.5304,0
2.4027,149.58,-151.38,2.7759e+05,0.52939,402.47,-14.163,-8.1589,0
2.4458,141.47,-140.53,2.8434e+05,0.4945,404.98,-14.485,-7.78,0
2.4815,134.84,-130.74,2.8996e+05,0.4646,407.06,-14.77,-7.3969,0
2.5115,129.26,-121.79,2.9473e+05,0.43841,408.8,-15.02,-7.0121,0
2.5374,124.47,-113.5,2.9885e+05,0.41508,410.29,-15.24,-6.6274,0
2.5599,120.28,-105.74,3.0245e+05,0.39404,411.59,-15.434,-6.2441,0
2.5797,116.58,-98.399,3.0563e+05,0.37485,412.72,-15.604,-5.8628,0
2.5973,113.28,-91.383,3.0846e+05,0.35722,413.72,-15.753,-5.4839,0
2.613,110.33,-84.631,3.1099e+05,0.34094,414.61,-15.885,-5.1076,0
2.6271,107.69,-78.086,3.1326e+05,0.32587,415.39,-16.001,-4.7338,0
2.6398,105.33,-71.704,3.153e+05,0.3119,416.09,-16.102,-4.3624,0
2.6512,103.23,-65.449,3.1713e+05,0.29899,416.71,-16.192,-3.993,0
2.6615,101.38,-59.294,3.1877e+05,0.2871,417.25,-16.27,-3.6254,0
2.6707,99.747,-53.221,3.2024e+05,0.27622,417.72,-16.338,-3.2594,0
2.6789,98.346,-47.204,3.2153e+05,0.2664,418.13,-16.398,-2.8947,0
2.6861,97.165,-41.231,3.2267e+05,0.25765,418.47,-16.448,-2.5311,0
2.6925,96.197,-35.292,3.2364e+05,0.25002,418.74,-16.491,-2.1682,0
2.698,95.439,-29.377,3.2447e+05,0.24358,418.96,-16.527,-1.806,0
2.7026,94.891,-23.478,3.2515e+05,0.23838,419.12,-16.556,-1.4443,0
2.7064,94.556,-17.587,3.2568e+05,0.23449,419.22,-16.578,-1.083,0
2.7093,94.435,-11.701,3.2607e+05,0.23198,419.26,-16.593,-0.72185,0
2.7114,94.539,-5.8149,3.2631e+05,0.2309,419.25,-16.603,-0.36089,0
2.7132,94.811,0.066182,3.2639e+05,0.23116,419.07,-16.606,-0,0
2.7136,94.863,5.9382,3.2632e+05,0.23179,418.92,-16.603,0.36089,0
2.7121,94.774,11.811,3.2611e+05,0.23293,418.88,-16.593,0.72185,0
2.7098,94.921,17.689,3.2574e+05,0.23553,418.77,-16.578,1.083,0
2.7066,95.279,23.575,3.2523e+05,0.2395,418.6,-16.556,1.4443,0
2.7026,95.846,29.471,3.2457e+05,0.24476,418.37,-16.527,1.806,0
2.6977,96.618,35.385,3.2376e+05,0.25126,418.08,-16.491,2.1682,0
2.6919,97.596,41.323,3.2279e+05,0.25892,417.73,-16.448,2.5311,0
2.6852,98.781,47.295,3.2167e+05,0.2677,417.32,-16.398,2.8947,0
2.6775,100.18,53.313,3.2039e+05,0.27755,416.85,-16.338,3.2594,0
2.6688,101.81,59.386,3.1893e+05,0.28844,416.32,-16.27,3.6254,0
2.6589,103.65,65.541,3.173e+05,0.30034,415.71,-16.192,3.993,0
2.648,105.74,71.794,3.1547e+05,0.31325,415.04,-16.102,4.3624,0
2.6357,108.09,78.174,3.1344e+05,0.32721,414.28,-16.001,4.7338,0
2.6219,110.7,84.717,3.1117e+05,0.34227,413.44,-15.885,5.1076,0
2.6066,113.63,91.464,3.0864e+05,0.35854,412.5,-15.753,5.4839,0
2.5893,116.9,98.473,3.0581e+05,0.37615,411.45,-15.604,5.8628,0
2.5697,120.57,105.81,3.0263e+05,0.39531,410.27,-15.434,6.2441,0
2.5474,124.73,113.56,2.9903e+05,0.41633,408.93,-15.24,6.6274,0
2.5217,129.49,121.83,2.9491e+05,0.43963,407.41,-15.02,7.0121,0
2.4917,135.03,130.76,2.9013e+05,0.46578,405.64,-14.77,7.3969,0
2.456,141.63,140.53,2.8451e+05,0.49565,403.55,-14.485,7.78,0
2.4127,149.71,151.35,2.7775e+05,0.5305,401.03,-14.163,8.1589,0
2.3588,159.98,163.51,2.6942e+05,0.57231,397.87,-13.799,8.5304,0
2.289,173.72,177.32,2.5874e+05,0.62431,393.75,-13.393,8.8911,0
2.1937,193.4,193.17,2.4418e+05,0.69293,387.67,-12.946,9.2365,0
2.0382,227.88,206.13,2.2053e+05,0.79126,376.56,-12.462,9.5594,0
1.871,268.31,209.66,1.9558e+05,0.89128,363.95,-11.963,9.8522,0
1.7247,306.79,206.63,1.7469e+05,0.98396,352.51,-11.451,10.113,0
1.5747,346.48,200.48,1.5403e+05,1.0834,340.44,-10.916,10.322,0
1.4412,382.09,189.6,1.3641e+05,1.1734,329.42,-10.374,10.474,0
1.3197,414.18,174.12,1.2111e+05,1.2553,319.36,-9.8376,10.569,0
1.2067,443.19,155.57,1.075e+05,1.3319,309.99,-9.3174,10.615,0
1.1048,468.62,135.11,95734,1.4023,301.51,-8.8212,10.623,0
1.0143,490.47,113.66,85706,1.4659,293.99,-8.3463,10.605,0
0.93459,508.99,91.984,77213,1.523,287.43,-7.8874,10.566,0
0.86494,524.49,70.741,70051,1.5739,281.76,-7.4468,10.506,0
0.80429,537.39,50.303,64012,1.6191,276.89,-7.0254,10.431,0
0.75129,548.1,30.844,58892,1.6593,272.73,-6.6219,10.343,0
0.70482,556.97,12.474,54532,1.6948,269.2,-6.2352,10.244,0
0.6639,564.28,-4.7674,50798,1.726,266.26,-5.8643,10.135,0
0.62772,570.27,-20.872,47589,1.7533,263.86,-5.5082,10.017,0
0.59563,575.14,-35.846,44822,1.7768,261.95,-5.1659,9.8907,0
0.56704,579.06,-49.739,42425,1.7969,260.49,-4.8364,9.7581,0
0.54143,582.15,-62.617,40338,1.8138,259.45,-4.5187,9.6195,0
0.51836,584.53,-74.55,38510,1.8278,258.78,-4.2116,9.4755,0
0.49744,586.3,-85.615,36901,1.8389,258.45,-3.9143,9.3268,0
0.47836,587.51,-95.89,35474,1.8476,258.42,-3.6256,9.1738,0
0.46087,588.21,-105.44,34203,1.8538,258.67,-3.3448,9.0167,0
0.44477,588.44,-114.31,33066,1.8577,259.18,-3.0709,8.8558,0
0.42991,588.21,-122.53,32049,1.8593,259.93,-2.8031,8.6912,0
0.41617,587.51,-130.12,31136,1.8587,260.91,-2.5406,8.5229,0
0.40341,586.36,-137.13,30313,1.8559,262.08,-2.2829,8.3507,0
0.39147,584.75,-143.61,29561,1.8511,263.41,-2.0292,8.1744,0
0.38019,582.7,-149.66,28863,1.8446,264.84,-1.7789,7.9938,0
0.36946,580.19,-155.32,28207,1.8364,266.34,-1.5317,7.8085,0
0.35918,577.18,-160.63,27579,1.8266,267.87,-1.287,7.618,0
0.34924,573.63,-165.67,26969,1.8153,269.4,-1.0444,7.4216,0
0.33955,569.48,-170.46,26368,1.8024,270.89,-0.80369,7.2188,0
0.33012,564.61,-174.95,25775,1.7875,272.35,-0.56458,7.0087,0
0.32105,558.81,-178.99,25205,1.7697,273.82,-0.32695,6.7904,0
0.31258,551.75,-182.24,24682,1.7476,275.37,-0.090715,6.5629,0
0.3051,542.94,-184.19,24248,1.7189,277.12,0.14406,6.3251,0
0.29893,531.77,-184.31,23932,1.6814,279.11,0.37722,6.0756,0
0.29424,517.58,-182.18,23746,1.6329,281.3,0.60846,5.8131,0
0.29168,499.22,-176.74,23760,1.5689,283.88,0.83732,5.5361,0
0.29005,476.53,-168.88,23835,1.4913,286.34,1.0631,5.2427,0
0.28659,450.34,-161.04,23672,1.4072,287.78,1.2851,4.9314,0
0.27926,421.56,-154.73,23074,1.321,287.86,1.5022,4.6003,0
0.26815,390.07,-149.09,22115,1.2298,287.33,1.713,4.2476,0
0.25574,353.65,-140.61,21168,1.119,288.43,1.9163,3.8717,0
0.244,309.22,-126.81,20528,0.97509,293.27,2.1106,3.4713,0
0.23408,253.5,-107.58,20314,0.79162,302.56,2.2944,3.0454,0
0.22676,183.79,-84.874,20538,0.57058,315.76,2.4659,2.5939,0
0.22385,145.16,-72.988,20760,0.45135,323.2,2.6213,2.1176,0
0.24753,117.18,-66.913,24041,0.36723,338.29,3.2016,2.2497,0
0.24679,59.901,-54.696,24565,0.25029,346.8,3.3199,1.7211,0
0.24724,-59.104,-32.343,25570,0.2274,360.24,3.4178,1.1688,0
0.25289,-177.81,-14.477,26522,0.46744,365.21,3.4816,0.59123,0
0.261,-267.73,-0.98152,27294,0.70044,364.17,3.5041,-0,0
0.25649,-261.41,9.6266,27297,0.67929,370.84,3.4816,-0.59123,0
0.23818,-158.41,20.853,26559,0.40899,388.78,3.4178,-1.1688,0
0.22537,-28.013,36.047,25660,0.20358,396.73,3.3199,-1.7211,0
0.22327,97.232,56.479,24654,0.29992,385.03,3.2016,-2.2497,0
0.22531,205.79,81.482,23516,0.58287,364.09,3.0646,-2.758,0
0.22828,296.17,109.1,22294,0.85699,340.83,2.9092,-3.2424,0
0.23151,367.77,136.52,21136,1.1005,318.7,2.7401,-3.7021,0
0.23746,420.92,158.36,20463,1.2977,300.86,2.5592,-4.1378,0
0.25078,456.97,168.54,20781,1.4322,289.31,2.3676,-4.5502,0
0.27089,481.32,168.51,21930,1.5163,282.63,2.1665,-4.9404,0
0.29197,500.53,165.76,23207,1.5817,277.47,1.9571,-5.3096,0
0.31016,517.48,164.47,24186,1.6442,272.18,1.7406,-5.659,0
0.32484,532.54,164.94,24826,1.7049,266.71,1.5179,-5.9901,0
0.337,545.45,166.05,25257,1.7605,261.52,1.2899,-6.3041,0
0.34796,556.06,166.63,25634,1.8075,257.02,1.0571,-6.6024,0
0.35901,564.4,165.78,26090,1.844,253.5,0.82015,-6.8863,0
0.37056,570.81,163.43,26659,1.8705,250.92,0.57937,-7.1569,0
0.38244,575.76,160.04,27313,1.8894,249.06,0.335,-7.4154,0
0.39458,579.56,155.86,28037,1.9024,247.76,0.087167,-7.6628,0
0.40694,582.44,151.11,28820,1.9105,246.91,-0.16411,-7.8999,0
0.41947,584.6,145.92,29651,1.915,246.41,-0.41892,-8.1277,0
0.43215,586.17,140.37,30524,1.9164,246.18,-0.6774,-8.3467,0
0.44502,587.24,134.5,31440,1.9154,246.2,-0.93981,-8.5577,0
0.45823,587.87,128.26,32409,1.9121,246.43,-1.2064,-8.7611,0
0.47194,588.07,121.62,33445,1.9066,246.89,-1.4777,-8.9575,0
0.4863,587.85,114.51,34562,1.899,247.56,-1.754,-9.1472,0
0.50147,587.23,106.9,35774,1.8893,248.44,-2.0358,-9.3305,0
0.51761,586.21,98.753,37094,1.8776,249.54,-2.3237,-9.5075,0
0.53488,584.78,90.05,38539,1.8639,250.85,-2.6183,-9.6783,0
0.55347,582.92,80.751,40127,1.8484,252.37,-2.9202,-9.843,0
0.57354,580.6,70.834,41875,1.831,254.11,-3.2302,-10.001,0
0.59535,577.79,60.263,43809,1.8116,256.08,-3.5489,-10.154,0
0.61912,574.44,49.005,45954,1.7903,258.27,-3.8771,-10.299,0
0.64513,570.48,37.034,48341,1.7671,260.7,-4.2157,-10.437,0
0.6737,565.84,24.315,51007,1.7418,263.39,-4.5654,-10.567,0
0.70524,560.4,10.812,54001,1.7142,266.36,-4.9272,-10.69,0
0.74018,554.06,-3.4941,57376,1.6843,269.63,-5.3019,-10.803,0
0.77895,546.67,-18.589,61189,1.6518,273.24,-5.6903,-10.906,0
0.8221,538.06,-34.456,65517,1.6165,277.21,-6.0934,-10.999,0
0.87024,528.06,-51.059,70445,1.5782,281.58,-6.5121,-11.079,0
0.92407,516.41,-68.331,76080,1.5366,286.4,-6.9475,-11.145,0
0.98451,502.86,-86.167,82558,1.4911,291.73,-7.4007,-11.197,0
1.0525,487.09,-104.38,90034,1.4415,297.63,-7.8733,-11.231,0
1.1285,468.84,-122.61,98641,1.3872,304.15,-8.3641,-11.24,0
1.2128,447.94,-140.35,1.085e+05,1.3281,311.33,-8.8707,-11.225,0
1.3061,424.2,-157,1.1979e+05,1.2639,319.19,-9.3981,-11.183,0
1.4085,397.52,-171.87,1.3262e+05,1.1943,327.74,-9.9489,-11.103,0
1.5188,368.17,-184.05,1.47e+05,1.1195,336.9,-10.516,-10.979,0
1.6464,334.35,-192.04,1.6433e+05,1.033,347.39,-11.09,-10.804,0
1.7867,297.89,-196.48,1.8407e+05,0.9409,358.64,-11.656,-10.578,0
1.9184,264.11,-198.02,2.0322e+05,0.85807,368.87,-12.201,-10.308,0
2.0591,230.25,-193.85,2.2437e+05,0.7717,379.37,-12.731,-10.011,0
2.1877,201.35,-182.73,2.4401e+05,0.68853,388.49,-13.245,-9.6853,0
2.2744,182.86,-168.97,2.5735e+05,0.62587,394.14,-13.726,-9.3351,0
2.3399,169.57,-156.37,2.6741e+05,0.57694,398.11,-14.17,-8.9683,0
2.3912,159.52,-144.96,2.7537e+05,0.53706,401.17,-14.575,-8.5885,0
2.4326,151.6,-134.6,2.8185e+05,0.50361,403.62,-14.94,-8.1987,0
2.467,145.16,-125.14,2.8727e+05,0.47493,405.64,-15.267,-7.802,0
2.4961,139.8,-116.42,2.9186e+05,0.44992,407.33,-15.559,-7.4011,0
2.521,135.25,-108.33,2.9581e+05,0.42779,408.77,-15.819,-6.9981,0
2.5426,131.33,-100.73,2.9925e+05,0.40799,410.01,-16.05,-6.5947,0
2.5615,127.9,-93.536,3.0228e+05,0.39011,411.1,-16.255,-6.192,0
2.5782,124.89,-86.688,3.0495e+05,0.37386,412.05,-16.436,-5.7909,0
2.5931,122.22,-80.116,3.0734e+05,0.35904,412.88,-16.597,-5.3918,0
2.6064,119.86,-73.767,3.0946e+05,0.34549,413.62,-16.738,-4.995,0
2.6183,117.77,-67.605,3.1137e+05,0.33309,414.26,-16.863,-4.6006,0
2.6291,115.93,-61.591,3.1307e+05,0.32179,414.83,-16.973,-4.2086,0
2.6386,114.32,-55.696,3.1459e+05,0.31154,415.33,-17.069,-3.8188,0
2.6473,112.93,-49.904,3.1593e+05,0.3023,415.75,-17.152,-3.4312,0
2.6549,111.74,-44.188,3.1712e+05,0.29408,416.11,-17.224,-3.0454,0
2.6617,110.75,-38.536,3.1816e+05,0.28687,416.41,-17.286,-2.6613,0
2.6677,109.96,-32.935,3.1906e+05,0.28071,416.65,-17.339,-2.2785,0
2.6728,109.36,-27.37,3.1981e+05,0.27561,416.83,-17.382,-1.897,0
2.6772,108.94,-21.834,3.2043e+05,0.27159,416.95,-17.416,-1.5165,0
2.6808,108.72,-16.317,3.2091e+05,0.26868,417.02,-17.443,-1.1367,0
2.6836,108.68,-10.818,3.2126e+05,0.26692,417.03,-17.462,-0.75751,0
2.6857,108.86,-5.3264,3.2148e+05,0.26636,416.99,-17.473,-0.37866,0
2.6874,109.14,0.15524,3.2155e+05,0.26677,416.81,-17.477,-0,0
2.6878,109.15,5.6272,3.2148e+05,0.26721,416.67,-17.473,0.37866,0
2.6864,109.01,11.103,3.2129e+05,0.26792,416.64,-17.462,0.75751,0
2.6843,109.08,16.59,3.2096e+05,0.26982,416.54,-17.443,1.1367,0
2.6813,109.34,22.098,3.2049e+05,0.27285,416.39,-17.416,1.5165,0
2.6776,109.78,27.626,3.1989e+05,0.27698,416.18,-17.382,1.897,0
2.6731,110.4,33.183,3.1915e+05,0.28217,415.92,-17.339,2.2785,0
2.6678,111.21,38.778,3.1827e+05,0.2884,415.6,-17.286,2.6613,0
2.6616,112.2,44.423,3.1724e+05,0.29566,415.22,-17.224,3.0454,0
2.6545,113.39,50.132,3.1606e+05,0.30392,414.79,-17.152,3.4312,0
2.6464,114.79,55.918,3.1472e+05,0.31318,414.29,-17.069,3.8188,0
2.6373,116.38,61.805,3.1321e+05,0.32344,413.73,-16.973,4.2086,0
2.627,118.21,67.811,3.1152e+05,0.33474,413.09,-16.863,4.6006,0
2.6155,120.28,73.964,3.0962e+05,0.34712,412.38,-16.738,4.995,0
2.6026,122.61,80.304,3.075e+05,0.36065,411.59,-16.597,5.3918,0
2.5881,125.24,86.864,3.0512e+05,0.37545,410.7,-16.436,5.7909,0
2.5716,128.23,93.698,3.0244e+05,0.39166,409.7,-16.255,6.192,0
2.553,131.62,100.87,2.9942e+05,0.4095,408.57,-16.05,6.5947,0
2.5316,135.51,108.45,2.9598e+05,0.42926,407.28,-15.819,6.9981,0
2.5069,140.02,116.53,2.9203e+05,0.45134,405.81,-15.559,7.4011,0
2.4779,145.34,125.22,2.8743e+05,0.4763,404.09,-15.267,7.802,0
2.4435,151.74,134.65,2.8202e+05,0.50492,402.06,-14.94,8.1987,0
2.4019,159.61,144.98,2.7553e+05,0.53831,399.61,-14.575,8.5885,0
2.3504,169.63,156.35,2.6757e+05,0.57813,396.56,-14.17,8.9683,0
2.2846,182.87,168.89,2.575e+05,0.62697,392.61,-13.726,9.3351,0
2.1973,201.29,182.59,2.4415e+05,0.68951,387,-13.245,9.6853,0
2.0684,230.03,193.72,2.2452e+05,0.77252,377.92,-12.731,10.011,0
1.9273,263.77,197.97,2.0336e+05,0.85896,367.42,-12.201,10.308,0
1.7948,297.54,196.55,1.8412e+05,0.94223,357.12,-11.656,10.578,0
1.6535,334.01,192.27,1.6429e+05,1.0348,345.81,-11.09,10.804,0
1.5254,367.76,184.44,1.4691e+05,1.1217,335.26,-10.516,10.979,0
1.4149,397.04,172.42,1.3252e+05,1.1968,326.01,-9.9489,11.103,0
1.3123,423.66,157.74,1.1967e+05,1.2668,317.37,-9.3981,11.183,0
1.2188,447.34,141.3,1.0838e+05,1.3312,309.46,-8.8707,11.225,0
1.1343,468.14,123.77,98544,1.3902,302.31,-8.3641,11.24,0
1.058,486.27,105.74,89982,1.4441,295.91,-7.8733,11.231,0
0.98971,501.94,87.72,82556,1.4931,290.21,-7.4007,11.197,0
0.92879,515.4,70.047,76126,1.5376,285.16,-6.9475,11.145,0
0.87432,526.97,52.896,70536,1.578,280.67,-6.5121,11.079,0
0.82541,536.92,36.365,65647,1.6149,276.7,-6.0934,10.999,0
0.78135,545.48,20.509,61351,1.6485,273.18,-5.6903,10.906,0
0.74153,552.84,5.3602,57562,1.6791,270.09,-5.3019,10.803,0
0.7054,559.17,-9.0711,54205,1.7069,267.39,-4.9272,10.69,0
0.67257,564.59,-22.775,51224,1.7322,265.05,-4.5654,10.567,0
0.64259,569.23,-35.776,48565,1.755,263.04,-4.2157,10.437,0
0.61509,573.19,-48.112,46181,1.7756,261.35,-3.8771,10.299,0
0.58973,576.57,-59.821,44033,1.7941,259.95,-3.5489,10.154,0
0.56628,579.42,-70.933,42091,1.8106,258.82,-3.2302,10.001,0
0.5445,581.81,-81.485,40329,1.8252,257.95,-2.9202,9.843,0
0.52419,583.77,-91.515,38723,1.8379,257.32,-2.6183,9.6783,0
0.50517,585.34,-101.04,37256,1.8489,256.94,-2.3237,9.5075,0
0.48731,586.53,-110.1,35911,1.8581,256.78,-2.0358,9.3305,0
0.47048,587.36,-118.69,34674,1.8654,256.85,-1.754,9.1472,0
0.45456,587.84,-126.86,33531,1.8711,257.12,-1.4777,8.9575,0
0.43941,587.97,-134.65,32469,1.875,257.59,-1.2064,8.7611,0
0.42493,587.73,-142.07,31473,1.8773,258.23,-0.93981,8.5577,0
0.411,587.13,-149.19,30532,1.8779,259.03,-0.6774,8.3467,0
0.3975,586.11,-156.03,29634,1.8768,259.96,-0.41892,8.1277,0
0.38436,584.64,-162.63,28767,1.8741,261,-0.16411,7.8999,0
0.3715,582.63,-169.01,27927,1.8694,262.16,0.087167,7.6628,0
0.35894,579.95,-175.12,27114,1.8624,263.44,0.335,7.4154,0
0.34679,576.39,-180.8,26341,1.852,264.88,0.57937,7.1569,0
0.33528,571.66,-185.73,25631,1.837,266.58,0.82015,6.8863,0
0.32472,565.33,-189.44,25012,1.8154,268.59,1.0571,6.6024,0
0.31539,556.87,-191.43,24511,1.7852,270.97,1.2899,6.3041,0
0.30788,545.42,-190.76,24184,1.7426,273.83,1.5179,5.9901,0
0.30181,530.33,-187.44,23978,1.687,276.92,1.7406,5.659,0
0.29528,511.6,-183.11,23675,1.6224,279.42,1.9571,5.3096,0
0.28584,489.75,-180.04,23009,1.555,280.49,2.1665,4.9404,0
0.27307,464.62,-178.39,21961,1.4839,280.2,2.3676,4.5502,0
0.26113,432.87,-172.96,21081,1.3874,281.29,2.5592,4.1378,0
0.25401,389.5,-158.42,20932,1.2391,287.14,2.7401,3.7021,0
0.2509,331.42,-135.53,21480,1.0358,298.3,2.9092,3.2424,0
0.2492,257.2,-108.33,22403,0.78876,313.2,3.0646,2.758,0
0.24845,215.9,-94.155,22922,0.65575,321.37,3.2016,2.2497,0
0.27535,174.8,-73.22,27045,0.51144,342.03,3.9164,2.3748,0
0.27461,115.14,-60.874,27578,0.35513,349.72,4.0122,1.8125,0
0.27282,-9.8754,-37.705,28564,0.20365,364.6,4.0889,1.2281,0
0.27453,-137.24,-18.531,29423,0.36155,373.18,4.1377,0.62038,0
0.28045,-235.45,-3.8855,30079,0.60859,373.46,4.1547,0,0
0.27555,-227.41,8.0294,30064,0.58403,380.15,4.1377,-0.62038,0
0.25982,-113.35,20.848,29413,0.30001,394.46,4.0889,-1.2281,0
0.25277,27.102,37.418,28578,0.20563,393.96,4.0122,-1.8125,0
0.2555,158.77,58.455,27570,0.43979,376.28,3.9164,-2.3748,0
0.26029,269.98,84.033,26304,0.75508,352.58,3.8008,-2.9182,0
0.26393,359.71,113.88,24679,1.0461,326.28,3.6645,-3.4393,0
0.26368,429.23,146.67,22746,1.3083,300.97,3.5128,-3.9369,0
0.26305,479.67,176.07,21111,1.5263,280.09,3.3471,-4.4119,0
0.27394,510.54,188.49,21034,1.6602,268.03,3.1685,-4.865,0
0.29659,528.17,185.23,22356,1.7231,263.03,2.978,-5.297,0
0.31955,541.7,179.9,23757,1.7692,259.39,2.7766,-5.7087,0
0.3387,553.48,176.69,24808,1.8143,255.5,2.5652,-6.1012,0
0.35434,563.54,175.03,25561,1.8567,251.59,2.3446,-6.4754,0
0.36802,571.68,173.49,26192,1.8924,248.17,2.1157,-6.8321,0
0.38119,577.93,171.04,26848,1.919,245.56,1.879,-7.1725,0
0.39469,582.47,167.26,27606,1.9363,243.83,1.635,-7.4975,0
0.40867,585.67,162.36,28471,1.9457,242.83,1.3843,-7.8079,0
0.42299,587.84,156.67,29421,1.9493,242.4,1.1271,-8.1046,0
0.43763,589.18,150.4,30444,1.9483,242.41,0.86358,-8.3884,0
0.4526,589.85,143.7,31537,1.9437,242.78,0.594,-8.66,0
0.46795,589.95,136.65,32700,1.9362,243.45,0.31837,-8.9201,0
0.48376,589.55,129.27,33936,1.9261,244.37,0.036665,-9.1692,0
0.5001,588.73,121.56,35250,1.9141,245.5,-0.25121,-9.4078,0
0.51707,587.54,113.49,36648,1.9002,246.83,-0.54541,-9.6363,0
0.53482,585.98,105.06,38142,1.8848,248.33,-0.84617,-9.8552,0
0.55347,584.07,96.242,39745,1.8679,250.02,-1.1538,-10.065,0
0.57314,581.8,87.033,41466,1.8496,251.86,-1.4685,-10.265,0
0.59394,579.17,77.427,43318,1.83,253.87,-1.7908,-10.456,0
0.61601,576.16,67.421,45316,1.8091,256.03,-2.121,-10.638,0
0.63946,572.75,57.013,47471,1.7871,258.34,-2.4597,-10.81,0
0.66446,568.92,46.193,49803,1.7639,260.81,-2.8074,-10.974,0
0.69122,564.61,34.94,52335,1.7394,263.44,-3.1645,-11.128,0
0.71988,559.78,23.257,55087,1.7138,266.23,-3.5316,-11.272,0
0.75064,554.37,11.15,58084,1.6868,269.2,-3.9095,-11.406,0
0.78375,548.32,-1.3948,61359,1.6584,272.35,-4.2986,-11.529,0
0.81949,541.54,-14.382,64950,1.6285,275.71,-4.6998,-11.64,0
0.85819,533.94,-27.809,68902,1.5969,279.3,-5.1136,-11.74,0
0.90016,525.4,-41.646,73263,1.5635,283.14,-5.5408,-11.827,0
0.94583,515.79,-55.875,78095,1.528,287.25,-5.9823,-11.9,0
0.99564,504.98,-70.452,83470,1.4903,291.67,-6.4389,-11.958,0
1.0501,492.78,-85.294,89466,1.4499,296.44,-6.9116,-11.999,0
1.1098,479.01,-100.31,96190,1.4067,301.6,-7.4016,-12.022,0
1.1754,463.43,-115.36,1.0376e+05,1.3601,307.2,-7.9104,-12.024,0
1.2471,445.92,-130.12,1.1225e+05,1.31,313.27,-8.4361,-11.998,0
1.3248,426.38,-144.2,1.2174e+05,1.2563,319.83,-8.9759,-11.946,0
1.4093,404.67,-157.17,1.3235e+05,1.1985,326.9,-9.5345,-11.865,0
1.5012,380.62,-168.51,1.4427e+05,1.1359,334.56,-10.114,-11.749,0
1.6029,353.73,-177.46,1.5791e+05,1.0667,342.97,-10.709,-11.592,0
1.7226,322.58,-183.21,1.7453e+05,0.98619,352.69,-11.311,-11.391,0
1.8491,290.45,-186.12,1.9263e+05,0.90417,362.74,-11.908,-11.15,0
1.9656,261.33,-186,2.0982e+05,0.83043,371.73,-12.485,-10.871,0
2.0839,233.15,-181.28,2.2767e+05,0.75583,380.46,-13.047,-10.569,0
2.1905,209.1,-171.65,2.4397e+05,0.6855,387.95,-13.595,-10.24,0
2.2686,192.2,-159.88,2.5599e+05,0.62933,393.06,-14.114,-9.8836,0
2.3292,179.65,-148.62,2.6532e+05,0.58414,396.81,-14.599,-9.51,0
2.3775,170.01,-138.12,2.7281e+05,0.54676,399.73,-15.047,-9.1214,0
2.4169,162.37,-128.39,2.7896e+05,0.51518,402.09,-15.458,-8.7204,0
2.4497,156.18,-119.37,2.8411e+05,0.48808,404.03,-15.832,-8.3097,0
2.4773,151.06,-110.99,2.8848e+05,0.46452,405.66,-16.171,-7.8921,0
2.501,146.77,-103.15,2.9223e+05,0.44379,407.04,-16.477,-7.4699,0
2.5215,143.11,-95.773,2.9548e+05,0.42541,408.23,-16.751,-7.045,0
2.5394,139.97,-88.791,2.9833e+05,0.40898,409.25,-16.997,-6.6189,0
2.5551,137.24,-82.141,3.0083e+05,0.39422,410.15,-17.217,-6.1928,0
2.5691,134.87,-75.768,3.0304e+05,0.38094,410.93,-17.414,-5.7676,0
2.5814,132.81,-69.63,3.0501e+05,0.36895,411.61,-17.588,-5.3439,0
2.5925,131.01,-63.692,3.0676e+05,0.35815,412.2,-17.743,-4.922,0
2.6024,129.45,-57.913,3.0831e+05,0.34846,412.71,-17.88,-4.5021,0
2.6112,128.11,-52.273,3.0969e+05,0.33979,413.15,-18,-4.0845,0
2.6192,126.97,-46.751,3.1091e+05,0.33211,413.53,-18.105,-3.669,0
2.6262,126.02,-41.323,3.1199e+05,0.3254,413.84,-18.197,-3.2556,0
2.6325,125.25,-35.974,3.1292e+05,0.31963,414.09,-18.275,-2.8441,0
2.638,124.65,-30.687,3.1372e+05,0.31479,414.29,-18.341,-2.4344,0
2.6427,124.23,-25.451,3.1439e+05,0.31088,414.43,-18.396,-2.0262,0
2.6468,123.96,-20.262,3.1494e+05,0.30789,414.51,-18.439,-1.6194,0
2.6502,123.86,-15.108,3.1537e+05,0.30583,414.54,-18.473,-1.2136,0
2.6529,123.93,-9.9743,3.1568e+05,0.30474,414.52,-18.497,-0.80862,0
2.655,124.18,-4.8583,3.1587e+05,0.30462,414.45,-18.511,-0.40418,0
